year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,brand
۱۳۹۶ - ۲۰۱۷,۱۹۹۵۰۰,"۱,۹۰۰,۰۰۰,۰۰۰ تومان",۹ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%D9%86%D9%88%D8%AF-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/ga-sFlvV?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga-sFlvV_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۲۰۰۰۰۰,"۱,۵۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%84-96/gaHFX9_i?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHFX9_i_N,renault_tondar-90
۱۳۹۱ - ۲۰۱۲,۱۸۰۰۰۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-91/gaGVr6BM?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGVr6BM_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۶۸۰۰۰,"۲,۲۵۰,۰۰۰,۰۰۰ تومان",,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%81%D9%82%D8%B7-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%D9%87%D8%A7%DB%8C%D9%85%D8%A7-%D8%A7%D8%B3%DB%B7-s7-%D8%B5%D9%81%D8%B1-%DB%B4%DB%B0%DB%B5/gaw8fvt4?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaw8fvt4_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۳۶۰۰۰۰,"۱,۰۲۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-e2-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C-%D8%A8%D8%AE%D9%88%D8%A7%D9%86%DB%8C%D8%AF/garQu9BL?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_garQu9BL_P,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۲۵۵۰۰۰,"۱,۹۸۰,۰۰۰,۰۰۰ تومان",,اتوماتیک,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90%D9%BE%D9%84%D8%A7%D8%B3/gaGRM3HX?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGRM3HX_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۱۶۰۰۰۰,"۱,۷۰۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AA%D9%86%D8%AF%D8%B1-%D8%AF%D8%B1-%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1-95-%DA%A9%D9%85%DA%A9%D8%A7%D8%B1/gaHtxHZ3?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHtxHZ3_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۳۰۰۰۰۰,"۸۴۹,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%84%DB%B9%DB%B0/ga6cYBmQ?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga6cYBmQ_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۲۳۰۰۰۰,"۱,۸۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-e2-%DA%AF%D8%A8%D8%B1%D8%A8%DA%A9%D8%B3-%D8%B3%D9%86%D8%AF%D8%B1%D9%88%DB%8C%DB%8C/gaHt2wKs?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHt2wKs_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۱۵۶۰۰۰,"۲,۰۰۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D9%85%D8%AF%D9%84-97-%D8%AF%D9%88%D8%A8%D8%B1%DA%AF-%D8%B3%D9%86%D8%AF-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/gaH9Ftoa?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaH9Ftoa_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۲۲۵۰۰۰,"۸۹۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90-l90-%D9%85%D8%AF%D9%84-89-%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/ga0ojobm?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga0ojobm_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۱۰۰۰۰,"۱,۶۱۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D9%85%D8%AF%D9%84-1396/gaApOTIS?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaApOTIS_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۹۲۰۰۰,"۲,۱۸۰,۰۰۰,۰۰۰ تومان",۳ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%BE%D9%84%D8%A7%D8%B3-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D9%85%D8%AF%D9%84-96/gaGB0R56?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGB0R56_N,renault_tondar-90
۱۳۹۴ - ۲۰۱۵,۱۹۸۰۰۰,"۱,۴۷۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B4-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%DA%A9%D9%85-%D9%85%D8%B5%D8%B1%D9%81/gaHVmYtV?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHVmYtV_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۵۶۰۰۰,"۱,۳۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-l90-%D8%A7%D9%84-%DB%B9%DB%B0-e2-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B6-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF/gaGF28FL?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGF28FL_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۲۴۰۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-l90/gaG528MV?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG528MV_N,renault_tondar-90
۱۳۹۱ - ۲۰۱۲,۵۵۰۰۰,"۱,۶۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%81%D9%88%D9%84-%D9%85%D8%AF%D9%84-%DB%B9%DB%B1-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%D8%A6%DB%8C/ga2cV-4B?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga2cV-4B_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۳۴۸۰۰۰,"۱,۰۵۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0e2%D9%85%D8%AF%D9%84-%DB%B8%DB%B8/gaCR9J2e?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCR9J2e_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۱۹۷۰۰۰,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0/gaGJnBDJ?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJnBDJ_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۴۸۰۰۰۰,"۶۸۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,تعمیر شده,سالم,دوررنگ,تعیین‌نشده,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%85%D8%AF%D9%8488/gaGBJXUF?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGBJXUF_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۳۵۰۰۰۰,"۹۵۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-l90-e2-%D9%81%D9%88%D9%84-%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0/gaGNnNek?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGNnNek_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۸۰۰۰۰,"۱,۶۸۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AA%D9%86%D8%AF%D8%B1-90-e2-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-96/gaGZz0-W?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGZz0-W_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۱۹۰۰۰۰,"۱,۲۵۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0-%D8%AA%D9%85%DB%8C%D8%B2-%D9%88-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/gaH9GWCk?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaH9GWCk_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۲۸۶۰۰۰,"۸۵۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B8-e2/gaGh8G4x?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGh8G4x_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۶۴۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-87-%DA%A9%D8%A7%D8%B1%D9%85%D9%86%D8%AF%DB%8C/gaGJ9gYr?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJ9gYr_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۰۰۰۰۰,"۸۳۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gaHtFW2q?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHtFW2q_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۱۶۰۰۰۰,"۱,۵۰۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%DB%B9%DB%B5-%D8%A7%D8%AA%D9%88%DA%AF%D8%A7%D9%84%D8%B1%DB%8C-%D8%AF%D9%86%DB%8C%D8%B2/gapMXA-x?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gapMXA-x_N,renault_tondar-90
۱۳۹۴ - ۲۰۱۵,۱۳۵۰۰۰,"۱,۱۶۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۵ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D8%AA%D9%86%D8%AF%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4/gauINhhj?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gauINhhj_N,renault_tondar-90
۱۳۸۸ - ۲۰۰۹,۲۹۵۰۰۰,"۸۷۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84%DB%B8%DB%B8-e2%D9%81%D9%88%D9%84/gaGBFV2g?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGBFV2g_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۳۰۰۰۰۰,"۹۵۵,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9-%D9%86%D9%82%D8%AF-%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaqs2Q4R?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaqs2Q4R_N,renault_tondar-90
۱۳۸۶ - ۲۰۰۷,۴۰۰۰۰۰,"۶۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,نیاز به تعمیر جزئی,نیاز به تعمیر,دوررنگ,تعیین‌نشده,https://divar.ir/v/%D8%A7%D9%8490%D8%AA%D9%86%D8%AF%D8%B1-%D9%85%D8%AF%D9%84-86/gaGFLrnp?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFLrnp_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۴۵۰۰۰,"۷۹۵,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%85%D8%AF%D9%84-87-e2-%D8%B3%D8%A7%D9%84%D9%85-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaGR4vjE?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGR4vjE_N,renault_tondar-90
۱۳۹۲ - ۲۰۱۳,۲۰۰۰۰۰,"۱,۳۱۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B2/gaGNVM0T?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGNVM0T_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۰۰۰۰۰,"۵۴۸,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,,سالم,رنگ‌شدگی در ۵ ناحیه,ضربه‌خورده,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%B3%D8%B1%DB%8C-%D8%A7%D9%88%D9%84-e2/gaGJ1bky?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJ1bky_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۳۶۳۰۰۰,"۷۵۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%DB%B8%DB%B9-e2/gaicYABK?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaicYABK_N,renault_tondar-90
۱۳۹۰ - ۲۰۱۱,۴۰۰۰۰۰,"۱,۰۳۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0-e2-%D9%81%D9%88%D9%84/gaGpJABQ?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGpJABQ_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۷۱۰۰۰,"۲,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%D8%A7%D9%8490%D9%85%D8%AF%D9%8496-%D9%81%D8%A7%D9%82%D8%AF-%D8%B1%D9%86%DA%AF-%D9%85%D8%B7%D8%A7%D8%A8%D9%82-%D8%AE%D8%B4%DA%A9/gaG1UThr?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG1UThr_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۴۰۰۰۰,"۲,۱۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B9%DB%B6/gapU7oGi?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gapU7oGi_N,renault_tondar-90
۱۳۹۵ - ۲۰۱۶,۲۰۰۰۰۰,"۱,۳۱۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B5-e2-%D9%81%D9%88%D9%84/gaH5GWAw?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaH5GWAw_N,renault_tondar-90
۱۴۰۵ - ۲۰۲۶,۰,"۱,۱۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D8%AD%D9%88%D8%A7%D9%84%D9%87-%D9%BE%D8%A7%D8%B1%D8%B3-%D9%86%D9%88%D8%A7-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87/gaEBvlvg?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaEBvlvg_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۲۵۰۰۰,"۹۱۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7-e2/gaG1Ioun?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG1Ioun_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۱۷۶۰۰۰,"۱,۷۲۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-e2-%D9%85%D8%AF%D9%84-97/gaGRqnbo?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGRqnbo_N,renault_tondar-90
۱۳۸۷ - ۲۰۰۸,۳۹۰۰۰۰,"۸۳۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,تعیین‌نشده,https://divar.ir/v/%D9%84%D9%88%DA%AF%D8%A7%D9%86-l90/gaG1onii?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG1onii_N,renault_tondar-90
۱۳۹۴ - ۲۰۱۵,۱۸۵۰۰۰,"۱,۴۳۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%DB%B9%DB%B4/gaHR1lNQ?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHR1lNQ_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۰۹۰۰۰,"۱,۹۱۷,۰۰۰,۰۰۰ تومان",۱۱ ماه,اتوماتیک,,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B9%DB%B6/ga5QE--F?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga5QE--F_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۵۲۰۰۰,"۲,۴۲۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%B3%D8%A7%D9%86%D8%AF%D8%B1%D9%88-%D8%A7%D8%B3%D8%AA%D9%BE-%D9%88%DB%8C-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84%DB%B1%DB%B3%DB%B9%DB%B7/gaExrK7H?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaExrK7H_N,renault_tondar-90
۱۳۸۹ - ۲۰۱۰,۲۶۵۰۰۰,"۱,۰۲۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0-%D9%86%D9%88%DA%A9-%D9%85%D8%AF%D8%A7%D8%AF%DB%8C-%D8%B3%D8%A7%D9%84%D9%85-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D8%A8%D9%87/gaHVlOf9?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHVlOf9_N,renault_tondar-90
۱۳۹۷ - ۲۰۱۸,۵۷۳۰۰,"۱,۹۷۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1-%D9%86%D9%88%D8%AF-%D8%A7%D9%84%DB%B9%DB%B0-lpe2/gaGx5GDs?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGx5GDs_N,renault_tondar-90
۱۳۹۶ - ۲۰۱۷,۱۱۹۰۰۰,"۱,۶۹۰,۰۰۰,۰۰۰ تومان",۹ ماه,اتوماتیک,,سالم,رنگ‌شدگی در ۲ ناحیه,تعیین‌نشده,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D9%84-%DB%B9%DB%B0-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaGJItUc?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJItUc_N,renault_tondar-90
